Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5559,US-2021-105558,2019-01-12,2019-01-20,Standard Class,CG-10558,Customer 558,Home Office,United States,City 8,State 18,15558,East,FUR-OFF-6558,Office Supplies,Binders,Binders 58,1276.06,7,0.14,228.23
5560,US-2022-105559,2019-08-15,2019-08-20,First Class,CG-10559,Customer 559,Corporate,United States,City 9,State 19,15559,East,FUR-TEC-6559,Technology,Phones,Phones 59,1772.89,5,0.42,130.75
5561,US-2019-105560,2019-12-20,2019-12-26,Same Day,CG-10560,Customer 560,Home Office,United States,City 10,State 0,15560,East,FUR-TEC-6560,Technology,Phones,Phones 60,1376.2,5,0.01,297.19
5562,US-2020-105561,2020-04-12,2020-04-22,Same Day,CG-10561,Customer 561,Home Office,United States,City 11,State 1,15561,South,FUR-OFF-6561,Office Supplies,Storage,Storage 61,2305.68,5,0.27,177.93
5563,US-2021-105562,2022-02-20,2022-02-23,First Class,CG-10562,Customer 562,Consumer,United States,City 12,State 2,15562,South,FUR-FUR-6562,Furniture,Chairs,Chairs 62,3859.68,4,0.04,415.16
5564,US-2022-105563,2021-07-24,2021-07-27,First Class,CG-10563,Customer 563,Home Office,United States,City 13,State 3,15563,Central,FUR-TEC-6563,Technology,Copiers,Copiers 63,1095.33,7,0.46,140.21
5565,US-2019-105564,2021-03-19,2021-03-25,Standard Class,CG-10564,Customer 564,Consumer,United States,City 14,State 4,15564,South,FUR-TEC-6564,Technology,Phones,Phones 64,3707.07,6,0.1,771.3
5566,US-2020-105565,2022-06-09,2022-06-18,Standard Class,CG-10565,Customer 565,Home Office,United States,City 15,State 5,15565,East,FUR-TEC-6565,Technology,Accessories,Accessories 65,4161.79,4,0.39,396.24
5567,US-2021-105566,2020-01-23,2020-01-27,Standard Class,CG-10566,Customer 566,Consumer,United States,City 16,State 6,15566,East,FUR-TEC-6566,Technology,Machines,Machines 66,854.07,6,0.44,112.64
5568,US-2022-105567,2020-10-13,2020-10-19,Same Day,CG-10567,Customer 567,Consumer,United States,City 17,State 7,15567,East,FUR-OFF-6567,Office Supplies,Storage,Storage 67,4731.13,8,0.3,516.28
5569,US-2019-105568,2020-10-29,2020-10-30,Standard Class,CG-10568,Customer 568,Home Office,United States,City 18,State 8,15568,East,FUR-TEC-6568,Technology,Phones,Phones 68,4591.99,6,0.1,979.34
5570,US-2020-105569,2019-11-09,2019-11-11,First Class,CG-10569,Customer 569,Consumer,United States,City 19,State 9,15569,Central,FUR-TEC-6569,Technology,Phones,Phones 69,1369.69,2,0.34,152.3
5571,US-2021-105570,2019-05-05,2019-05-06,Same Day,CG-10570,Customer 570,Consumer,United States,City 20,State 10,15570,Central,FUR-TEC-6570,Technology,Phones,Phones 70,4149.67,6,0.45,273.91
5572,US-2022-105571,2022-11-11,2022-11-14,Standard Class,CG-10571,Customer 571,Home Office,United States,City 21,State 11,15571,South,FUR-TEC-6571,Technology,Machines,Machines 71,2987.04,9,0.37,326.76
5573,US-2019-105572,2022-07-27,2022-08-05,Same Day,CG-10572,Customer 572,Consumer,United States,City 22,State 12,15572,East,FUR-TEC-6572,Technology,Phones,Phones 72,2224.43,3,0.26,316.2
5574,US-2020-105573,2020-02-08,2020-02-17,Standard Class,CG-10573,Customer 573,Consumer,United States,City 23,State 13,15573,West,FUR-OFF-6573,Office Supplies,Binders,Binders 73,1825.32,4,0.4,231.28
5575,US-2021-105574,2020-11-19,2020-11-28,Standard Class,CG-10574,Customer 574,Corporate,United States,City 24,State 14,15574,Central,FUR-TEC-6574,Technology,Copiers,Copiers 74,1353.54,1,0.41,169.68
5576,US-2022-105575,2021-04-28,2021-05-06,Same Day,CG-10575,Customer 575,Home Office,United States,City 25,State 15,15575,Central,FUR-TEC-6575,Technology,Machines,Machines 75,1594.44,4,0.17,380.12
5577,US-2019-105576,2019-11-01,2019-11-03,Standard Class,CG-10576,Customer 576,Corporate,United States,City 26,State 16,15576,East,FUR-FUR-6576,Furniture,Furnishings,Furnishings 76,2469.01,3,0.47,297.37
5578,US-2020-105577,2022-05-03,2022-05-07,Second Class,CG-10577,Customer 577,Home Office,United States,City 27,State 17,15577,East,FUR-TEC-6577,Technology,Accessories,Accessories 77,4263.83,8,0.11,430.66
5579,US-2021-105578,2021-03-12,2021-03-13,First Class,CG-10578,Customer 578,Home Office,United States,City 28,State 18,15578,Central,FUR-TEC-6578,Technology,Copiers,Copiers 78,1534.92,1,0.2,229.91
5580,US-2022-105579,2019-04-29,2019-04-30,First Class,CG-10579,Customer 579,Corporate,United States,City 29,State 19,15579,West,FUR-FUR-6579,Furniture,Furnishings,Furnishings 79,433.5,5,0.21,35.49
5581,US-2019-105580,2022-09-02,2022-09-06,First Class,CG-10580,Customer 580,Consumer,United States,City 30,State 0,15580,South,FUR-OFF-6580,Office Supplies,Storage,Storage 80,4306.1,5,0.37,607.61
5582,US-2020-105581,2021-11-04,2021-11-08,Second Class,CG-10581,Customer 581,Corporate,United States,City 31,State 1,15581,Central,FUR-TEC-6581,Technology,Accessories,Accessories 81,4465.91,3,0.19,534.41
5583,US-2021-105582,2019-04-16,2019-04-18,Second Class,CG-10582,Customer 582,Consumer,United States,City 32,State 2,15582,Central,FUR-OFF-6582,Office Supplies,Art,Art 82,2448.84,4,0.47,289.68
5584,US-2022-105583,2019-05-24,2019-06-01,Same Day,CG-10583,Customer 583,Corporate,United States,City 33,State 3,15583,Central,FUR-FUR-6583,Furniture,Furnishings,Furnishings 83,523.74,3,0.12,78.04
5585,US-2019-105584,2019-08-27,2019-09-04,Standard Class,CG-10584,Customer 584,Corporate,United States,City 34,State 4,15584,South,FUR-TEC-6584,Technology,Accessories,Accessories 84,1741.71,5,0.24,284.71
5586,US-2020-105585,2020-05-18,2020-05-24,First Class,CG-10585,Customer 585,Corporate,United States,City 35,State 5,15585,West,FUR-OFF-6585,Office Supplies,Art,Art 85,3394.47,8,0.04,821.69
5587,US-2021-105586,2020-01-05,2020-01-12,Standard Class,CG-10586,Customer 586,Home Office,United States,City 36,State 6,15586,West,FUR-FUR-6586,Furniture,Chairs,Chairs 86,1682.77,4,0.03,242.28
5588,US-2022-105587,2019-10-07,2019-10-15,Second Class,CG-10587,Customer 587,Home Office,United States,City 37,State 7,15587,South,FUR-OFF-6587,Office Supplies,Appliances,Appliances 87,1258.83,5,0.32,163.65
5589,US-2019-105588,2021-07-25,2021-08-02,First Class,CG-10588,Customer 588,Consumer,United States,City 38,State 8,15588,South,FUR-OFF-6588,Office Supplies,Binders,Binders 88,3469.43,10,0.05,384.57
5590,US-2020-105589,2019-12-16,2019-12-17,Same Day,CG-10589,Customer 589,Home Office,United States,City 39,State 9,15589,South,FUR-OFF-6589,Office Supplies,Art,Art 89,1099.43,6,0.37,144.01
5591,US-2021-105590,2019-08-11,2019-08-21,First Class,CG-10590,Customer 590,Corporate,United States,City 40,State 10,15590,West,FUR-FUR-6590,Furniture,Bookcases,Bookcases 90,4978.81,8,0.25,645.88
5592,US-2022-105591,2020-02-02,2020-02-10,First Class,CG-10591,Customer 591,Consumer,United States,City 41,State 11,15591,West,FUR-FUR-6591,Furniture,Bookcases,Bookcases 91,628.92,3,0.25,85.51
5593,US-2019-105592,2020-08-26,2020-09-01,Second Class,CG-10592,Customer 592,Consumer,United States,City 42,State 12,15592,East,FUR-TEC-6592,Technology,Machines,Machines 92,4028.84,2,0.41,591.88
5594,US-2020-105593,2022-04-09,2022-04-15,Standard Class,CG-10593,Customer 593,Consumer,United States,City 43,State 13,15593,South,FUR-OFF-6593,Office Supplies,Storage,Storage 93,2452.19,3,0.19,502.46
5595,US-2021-105594,2020-05-27,2020-05-31,Standard Class,CG-10594,Customer 594,Consumer,United States,City 44,State 14,15594,South,FUR-FUR-6594,Furniture,Chairs,Chairs 94,1613.73,3,0.41,261.95
5596,US-2022-105595,2020-05-08,2020-05-11,Same Day,CG-10595,Customer 595,Corporate,United States,City 45,State 15,15595,East,FUR-TEC-6595,Technology,Phones,Phones 95,864.72,6,0.16,116.11
5597,US-2019-105596,2021-07-22,2021-07-30,First Class,CG-10596,Customer 596,Home Office,United States,City 46,State 16,15596,Central,FUR-TEC-6596,Technology,Machines,Machines 96,1516.5,1,0.47,177.1
5598,US-2020-105597,2022-04-17,2022-04-19,First Class,CG-10597,Customer 597,Home Office,United States,City 47,State 17,15597,Central,FUR-TEC-6597,Technology,Machines,Machines 97,2626.27,8,0.4,426.26
5599,US-2021-105598,2021-07-17,2021-07-19,Standard Class,CG-10598,Customer 598,Consumer,United States,City 48,State 18,15598,East,FUR-TEC-6598,Technology,Machines,Machines 98,1814.26,2,0.25,168.09
5600,US-2022-105599,2019-03-21,2019-03-30,Second Class,CG-10599,Customer 599,Home Office,United States,City 49,State 19,15599,South,FUR-TEC-6599,Technology,Copiers,Copiers 99,2743.51,10,0.02,754.26
5601,US-2019-105600,2022-04-05,2022-04-10,Same Day,CG-10600,Customer 600,Consumer,United States,City 0,State 0,15600,West,FUR-OFF-6600,Office Supplies,Appliances,Appliances 0,722.51,3,0.08,191.39
5602,US-2020-105601,2020-11-19,2020-11-29,Same Day,CG-10601,Customer 601,Home Office,United States,City 1,State 1,15601,South,FUR-OFF-6601,Office Supplies,Binders,Binders 1,1204.08,8,0.0,289.73
5603,US-2021-105602,2021-06-04,2021-06-10,Second Class,CG-10602,Customer 602,Consumer,United States,City 2,State 2,15602,East,FUR-FUR-6602,Furniture,Bookcases,Bookcases 2,669.08,9,0.41,100.9
5604,US-2022-105603,2022-09-12,2022-09-18,First Class,CG-10603,Customer 603,Corporate,United States,City 3,State 3,15603,South,FUR-TEC-6603,Technology,Machines,Machines 3,865.81,8,0.41,150.94
5605,US-2019-105604,2022-11-27,2022-12-01,Second Class,CG-10604,Customer 604,Corporate,United States,City 4,State 4,15604,West,FUR-FUR-6604,Furniture,Furnishings,Furnishings 4,3685.26,3,0.23,733.15
5606,US-2020-105605,2020-05-31,2020-06-05,Second Class,CG-10605,Customer 605,Corporate,United States,City 5,State 5,15605,East,FUR-TEC-6605,Technology,Copiers,Copiers 5,2232.18,9,0.36,172.3
5607,US-2021-105606,2022-10-07,2022-10-10,Standard Class,CG-10606,Customer 606,Consumer,United States,City 6,State 6,15606,Central,FUR-OFF-6606,Office Supplies,Art,Art 6,3055.23,10,0.3,222.53
5608,US-2022-105607,2019-09-21,2019-09-27,Second Class,CG-10607,Customer 607,Consumer,United States,City 7,State 7,15607,South,FUR-TEC-6607,Technology,Phones,Phones 7,3589.66,8,0.38,645.89
5609,US-2019-105608,2019-05-04,2019-05-14,Second Class,CG-10608,Customer 608,Consumer,United States,City 8,State 8,15608,East,FUR-FUR-6608,Furniture,Chairs,Chairs 8,3091.92,4,0.2,374.52
5610,US-2020-105609,2019-03-02,2019-03-06,Same Day,CG-10609,Customer 609,Home Office,United States,City 9,State 9,15609,West,FUR-FUR-6609,Furniture,Chairs,Chairs 9,4018.08,4,0.36,523.34
5611,US-2021-105610,2020-01-04,2020-01-07,Second Class,CG-10610,Customer 610,Consumer,United States,City 10,State 10,15610,Central,FUR-OFF-6610,Office Supplies,Binders,Binders 10,687.41,2,0.24,81.18
5612,US-2022-105611,2019-11-03,2019-11-09,Standard Class,CG-10611,Customer 611,Consumer,United States,City 11,State 11,15611,East,FUR-OFF-6611,Office Supplies,Appliances,Appliances 11,4187.01,8,0.44,469.43
5613,US-2019-105612,2021-10-19,2021-10-23,Same Day,CG-10612,Customer 612,Consumer,United States,City 12,State 12,15612,West,FUR-TEC-6612,Technology,Accessories,Accessories 12,822.67,9,0.26,64.23
5614,US-2020-105613,2020-08-25,2020-09-02,Standard Class,CG-10613,Customer 613,Home Office,United States,City 13,State 13,15613,South,FUR-FUR-6613,Furniture,Bookcases,Bookcases 13,2643.93,7,0.08,477.54
5615,US-2021-105614,2021-03-30,2021-04-07,Same Day,CG-10614,Customer 614,Corporate,United States,City 14,State 14,15614,West,FUR-FUR-6614,Furniture,Furnishings,Furnishings 14,1660.55,5,0.37,192.23
5616,US-2022-105615,2019-04-17,2019-04-23,Standard Class,CG-10615,Customer 615,Corporate,United States,City 15,State 15,15615,East,FUR-TEC-6615,Technology,Copiers,Copiers 15,3045.15,8,0.16,411.03
5617,US-2019-105616,2019-12-02,2019-12-07,Standard Class,CG-10616,Customer 616,Home Office,United States,City 16,State 16,15616,Central,FUR-FUR-6616,Furniture,Chairs,Chairs 16,782.56,4,0.33,71.29
5618,US-2020-105617,2019-09-29,2019-10-07,First Class,CG-10617,Customer 617,Consumer,United States,City 17,State 17,15617,Central,FUR-TEC-6617,Technology,Copiers,Copiers 17,3487.87,7,0.19,409.55
5619,US-2021-105618,2022-12-20,2022-12-22,Second Class,CG-10618,Customer 618,Corporate,United States,City 18,State 18,15618,Central,FUR-OFF-6618,Office Supplies,Art,Art 18,4205.59,6,0.15,1062.06
5620,US-2022-105619,2022-09-26,2022-10-06,First Class,CG-10619,Customer 619,Home Office,United States,City 19,State 19,15619,East,FUR-TEC-6619,Technology,Phones,Phones 19,2091.94,5,0.14,412.96
5621,US-2019-105620,2019-03-07,2019-03-16,Standard Class,CG-10620,Customer 620,Consumer,United States,City 20,State 0,15620,East,FUR-TEC-6620,Technology,Machines,Machines 20,4931.38,6,0.14,426.65
5622,US-2020-105621,2021-09-11,2021-09-20,First Class,CG-10621,Customer 621,Home Office,United States,City 21,State 1,15621,Central,FUR-OFF-6621,Office Supplies,Storage,Storage 21,3818.45,6,0.43,453.31
5623,US-2021-105622,2019-06-21,2019-06-22,First Class,CG-10622,Customer 622,Consumer,United States,City 22,State 2,15622,East,FUR-OFF-6622,Office Supplies,Art,Art 22,373.37,10,0.29,44.1
5624,US-2022-105623,2022-04-06,2022-04-14,Standard Class,CG-10623,Customer 623,Consumer,United States,City 23,State 3,15623,Central,FUR-OFF-6623,Office Supplies,Art,Art 23,3785.38,8,0.25,590.89
5625,US-2019-105624,2021-06-08,2021-06-16,Standard Class,CG-10624,Customer 624,Corporate,United States,City 24,State 4,15624,East,FUR-FUR-6624,Furniture,Chairs,Chairs 24,2534.21,10,0.14,310.03
5626,US-2020-105625,2020-09-28,2020-10-06,Same Day,CG-10625,Customer 625,Corporate,United States,City 25,State 5,15625,Central,FUR-FUR-6625,Furniture,Chairs,Chairs 25,2052.87,1,0.35,302.93
5627,US-2021-105626,2021-01-29,2021-02-04,First Class,CG-10626,Customer 626,Corporate,United States,City 26,State 6,15626,West,FUR-OFF-6626,Office Supplies,Art,Art 26,1846.57,9,0.37,175.79
5628,US-2022-105627,2020-08-28,2020-09-06,Same Day,CG-10627,Customer 627,Corporate,United States,City 27,State 7,15627,Central,FUR-TEC-6627,Technology,Phones,Phones 27,3937.8,10,0.26,846.05
5629,US-2019-105628,2022-12-19,2022-12-29,Same Day,CG-10628,Customer 628,Home Office,United States,City 28,State 8,15628,East,FUR-FUR-6628,Furniture,Furnishings,Furnishings 28,2422.73,7,0.26,387.38
5630,US-2020-105629,2022-12-07,2022-12-14,First Class,CG-10629,Customer 629,Consumer,United States,City 29,State 9,15629,West,FUR-FUR-6629,Furniture,Furnishings,Furnishings 29,4502.05,10,0.15,392.39
5631,US-2021-105630,2019-12-24,2019-12-31,First Class,CG-10630,Customer 630,Home Office,United States,City 30,State 10,15630,Central,FUR-FUR-6630,Furniture,Tables,Tables 30,510.74,3,0.38,72.23
5632,US-2022-105631,2022-11-13,2022-11-19,Second Class,CG-10631,Customer 631,Home Office,United States,City 31,State 11,15631,South,FUR-FUR-6631,Furniture,Tables,Tables 31,346.62,10,0.41,52.33
5633,US-2019-105632,2019-03-13,2019-03-18,Standard Class,CG-10632,Customer 632,Corporate,United States,City 32,State 12,15632,South,FUR-FUR-6632,Furniture,Bookcases,Bookcases 32,642.52,3,0.44,53.38
5634,US-2020-105633,2020-08-27,2020-08-28,Second Class,CG-10633,Customer 633,Home Office,United States,City 33,State 13,15633,East,FUR-FUR-6633,Furniture,Chairs,Chairs 33,4109.34,9,0.35,583.09
5635,US-2021-105634,2021-11-23,2021-12-01,Same Day,CG-10634,Customer 634,Consumer,United States,City 34,State 14,15634,South,FUR-FUR-6634,Furniture,Tables,Tables 34,777.02,10,0.16,173.93
5636,US-2022-105635,2020-03-19,2020-03-24,Standard Class,CG-10635,Customer 635,Home Office,United States,City 35,State 15,15635,East,FUR-FUR-6635,Furniture,Tables,Tables 35,773.52,6,0.48,63.51
5637,US-2019-105636,2019-04-27,2019-05-04,Standard Class,CG-10636,Customer 636,Home Office,United States,City 36,State 16,15636,Central,FUR-FUR-6636,Furniture,Bookcases,Bookcases 36,1225.29,1,0.17,232.45
5638,US-2020-105637,2020-08-15,2020-08-21,Same Day,CG-10637,Customer 637,Home Office,United States,City 37,State 17,15637,Central,FUR-OFF-6637,Office Supplies,Binders,Binders 37,4956.77,9,0.48,377.54
5639,US-2021-105638,2022-10-15,2022-10-20,First Class,CG-10638,Customer 638,Corporate,United States,City 38,State 18,15638,West,FUR-OFF-6638,Office Supplies,Storage,Storage 38,3749.56,7,0.09,526.25
5640,US-2022-105639,2021-03-10,2021-03-18,Standard Class,CG-10639,Customer 639,Home Office,United States,City 39,State 19,15639,South,FUR-FUR-6639,Furniture,Bookcases,Bookcases 39,132.53,10,0.42,17.43
5641,US-2019-105640,2019-11-21,2019-11-24,Second Class,CG-10640,Customer 640,Home Office,United States,City 40,State 0,15640,West,FUR-OFF-6640,Office Supplies,Binders,Binders 40,3004.9,3,0.19,527.9
5642,US-2020-105641,2020-04-29,2020-05-08,Second Class,CG-10641,Customer 641,Home Office,United States,City 41,State 1,15641,West,FUR-TEC-6641,Technology,Machines,Machines 41,1504.91,7,0.49,97.45
5643,US-2021-105642,2020-11-07,2020-11-15,Second Class,CG-10642,Customer 642,Consumer,United States,City 42,State 2,15642,Central,FUR-TEC-6642,Technology,Accessories,Accessories 42,2468.6,3,0.31,498.22
5644,US-2022-105643,2021-10-04,2021-10-10,Second Class,CG-10643,Customer 643,Corporate,United States,City 43,State 3,15643,East,FUR-TEC-6643,Technology,Accessories,Accessories 43,4936.48,3,0.05,1064.87
5645,US-2019-105644,2022-03-20,2022-03-21,Standard Class,CG-10644,Customer 644,Consumer,United States,City 44,State 4,15644,East,FUR-OFF-6644,Office Supplies,Appliances,Appliances 44,4770.26,8,0.31,394.02
5646,US-2020-105645,2020-04-11,2020-04-21,Standard Class,CG-10645,Customer 645,Consumer,United States,City 45,State 5,15645,Central,FUR-TEC-6645,Technology,Machines,Machines 45,254.59,3,0.33,40.98
5647,US-2021-105646,2021-01-09,2021-01-11,First Class,CG-10646,Customer 646,Home Office,United States,City 46,State 6,15646,South,FUR-FUR-6646,Furniture,Furnishings,Furnishings 46,465.86,6,0.37,60.12
5648,US-2022-105647,2021-05-28,2021-05-29,Second Class,CG-10647,Customer 647,Corporate,United States,City 47,State 7,15647,Central,FUR-OFF-6647,Office Supplies,Storage,Storage 47,3632.27,9,0.23,795.94
5649,US-2019-105648,2022-08-14,2022-08-16,First Class,CG-10648,Customer 648,Home Office,United States,City 48,State 8,15648,Central,FUR-OFF-6648,Office Supplies,Storage,Storage 48,4962.96,3,0.2,942.12
5650,US-2020-105649,2022-05-26,2022-06-04,Standard Class,CG-10649,Customer 649,Corporate,United States,City 49,State 9,15649,East,FUR-FUR-6649,Furniture,Bookcases,Bookcases 49,2136.7,7,0.06,395.08
5651,US-2021-105650,2019-04-03,2019-04-05,Second Class,CG-10650,Customer 650,Home Office,United States,City 0,State 10,15650,Central,FUR-FUR-6650,Furniture,Chairs,Chairs 50,4492.57,6,0.36,594.09
5652,US-2022-105651,2022-02-26,2022-03-07,Second Class,CG-10651,Customer 651,Consumer,United States,City 1,State 11,15651,South,FUR-TEC-6651,Technology,Copiers,Copiers 51,3687.74,7,0.16,391.47
5653,US-2019-105652,2019-10-21,2019-10-26,Standard Class,CG-10652,Customer 652,Consumer,United States,City 2,State 12,15652,South,FUR-TEC-6652,Technology,Copiers,Copiers 52,3284.43,3,0.21,262.14
5654,US-2020-105653,2019-05-17,2019-05-21,Second Class,CG-10653,Customer 653,Corporate,United States,City 3,State 13,15653,South,FUR-FUR-6653,Furniture,Bookcases,Bookcases 53,936.66,9,0.18,219.77
5655,US-2021-105654,2021-03-24,2021-03-26,Same Day,CG-10654,Customer 654,Home Office,United States,City 4,State 14,15654,Central,FUR-OFF-6654,Office Supplies,Appliances,Appliances 54,3579.5,3,0.43,566.58
5656,US-2022-105655,2019-03-20,2019-03-24,Second Class,CG-10655,Customer 655,Corporate,United States,City 5,State 15,15655,Central,FUR-OFF-6655,Office Supplies,Art,Art 55,358.39,4,0.02,88.54
